UniqueCount	AmbigCount
0	32
0	10
13	660
0	0
0	8
0	1
0	0
0	8
0	5
0	0
0	0
0	0
21	56
0	1
0	7
0	14
0	1
0	36
85	67
0	40
0	8
0	5
96	41
0	7
0	38
0	2
0	0
0	0
0	12
44	912
0	0
25	338
1	315
4	271
37	64
0	7
0	191
0	82
0	3
0	1
0	1
0	1
0	0
0	8
1	2
0	3
0	4
0	13
1	8
0	2
25	4
1	97
0	11
0	68
0	53
7	6
0	6
0	11
3	11
0	0
0	0
0	1
0	38
6	74
0	0
0	4
1	8
0	2
0	4
0	0
0	8
0	5
0	0
0	7
0	1
1	1
0	15
0	2
0	0
0	0
53	1612
1032	10897
87	100076
0	264
16	4321
1	43
5973	7055
11	3736
0	0
0	0
0	1
1	28
96	496
0	9
0	0
1	0
2	13
1	9
1	30
0	28
0	5
0	6
3	6
0	0
0	0
8	2
0	6
0	12
0	12
1	5
0	6
2	5
0	9
4	19
3	2
7	1
8	9
0	7
5	4
1	9
0	4
376	69
0	29
0	29
0	34
0	21
0	15
1	85
0	39
1	28
1	25
1	4
4	6
3	11
23	14
0	13
0	6
0	10
0	3
0	0
0	0
4	7
2	2
15	1
0	1
0	0
1	0
0	0
0	142
0	140
0	147
0	147
0	145
0	147
0	140
0	140
0	140
0	142
2	35
0	1
0	11
0	5
2	2
6	604
123	1552
27	1474
1	0
0	412
6	41
44	190
0	205
17	46
7	72
16	9
0	17
0	16
0	16
0	2
0	6
0	6
0	6
0	6
4	0
0	8
1	8
5	7
0	5
0	172
0	138
56	172
0	2
2	0
129	3171
0	3173
2	3
0	57
2	199
7	88
0	14
4	70
0	249
11	701
0	33
1	1
0	6
0	1
1	0
0	1
0	0
1	0
0	0
0	148
0	131
0	150
0	143
19	127
1	150
0	145
0	24
0	116
1	60
0	42
0	48
0	19
1	16
0	12
0	10
0	7
2	7
7	4
0	0
0	0
0	0
0	0
0	0
3	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	4
1	6
0	2
0	2
0	1
0	1
0	0
6	7171
1	6151
0	6602
63	2843
10	2177
3	2474
2	2077
785	0
1	5
2	3
3	5
0	4
2	2
13	2
0	750
0	759
0	742
1	525
0	557
1	458
0	451
17	134
0	409
2	319
0	89
0	126
0	200
0	139
4	129
0	18
0	61
0	66
5	76
4	7
4	1
16	1
0	132
0	99
14	127
0	126
4	19
1	124
0	4
1	38
3	712
60	671
5	491
0	455
5	30
2	74
1	112
2	14
45	167
11	84
26	64
0	37
15	1
0	0
19	245
6	101
2	34
0	155
4	124
0	718
0	1120
0	1114
0	812
0	671
0	1161
0	213
1	915
1	814
85	726
29	586
0	783
