UniqueCount	AmbigCount
0	5
0	0
9	392
0	1
0	3
0	2
0	0
0	15
0	8
0	0
0	0
0	0
26	61
0	0
0	5
0	5
0	0
0	42
45	40
0	47
0	5
0	9
72	25
0	6
3	58
4	4
0	0
0	0
0	0
26	507
0	1
11	198
0	171
1	136
13	34
0	5
0	98
0	32
0	1
0	2
0	1
0	3
0	1
0	6
0	0
0	1
0	3
0	5
0	7
0	1
8	7
0	71
0	17
0	32
0	31
3	9
0	9
0	16
1	15
0	0
0	1
0	1
0	21
4	76
0	0
0	2
0	3
0	1
0	1
0	0
0	5
0	1
0	1
0	4
0	1
1	2
0	6
0	1
0	1
0	1
22	1076
460	5015
27	56450
0	104
1	1227
0	19
3766	4312
2	2797
0	0
0	1
0	1
0	18
84	455
0	13
0	0
0	0
0	11
3	7
5	21
0	18
0	3
0	6
10	6
0	4
0	0
1	0
0	6
0	4
1	4
2	4
0	7
0	5
2	10
1	26
2	4
3	3
3	3
0	1
1	2
1	5
0	5
297	44
0	19
0	16
0	22
0	8
0	7
0	56
0	27
0	12
2	18
1	5
0	1
1	5
20	4
8	16
0	1
0	13
0	0
0	0
1	0
8	5
2	3
39	17
0	15
0	2
1	11
1	6
0	112
0	103
0	111
0	107
0	113
0	111
0	104
0	100
0	106
1	106
0	45
1	0
0	15
0	7
0	6
3	264
47	690
16	660
0	0
0	177
2	24
23	92
0	93
9	30
4	25
11	2
1	6
0	7
0	6
0	1
0	1
1	3
1	3
0	3
1	0
0	1
0	1
2	1
0	1
0	107
0	81
35	107
0	1
2	0
68	1596
0	1596
1	1
0	48
2	86
2	50
1	7
0	52
0	100
11	353
0	24
0	6
0	7
0	6
1	0
0	5
0	2
0	0
1	0
0	99
1	91
0	103
0	102
15	83
2	100
0	98
0	15
0	72
0	34
0	29
0	28
0	15
2	10
0	11
0	9
0	7
0	8
7	5
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
4	4347
3	3783
0	4028
42	1911
3	1504
5	1450
0	1114
345	0
2	2
2	0
4	6
0	6
1	4
7	2
0	493
0	502
1	493
0	317
0	350
0	285
1	290
11	91
0	269
0	194
0	49
0	77
0	118
0	89
3	97
0	9
0	35
0	37
4	60
3	4
0	0
11	0
0	82
0	57
7	79
0	79
4	4
1	81
0	4
2	23
5	779
77	765
11	535
0	494
4	18
5	86
5	136
3	18
43	172
10	85
46	60
0	29
24	0
0	0
10	150
2	62
0	38
0	94
3	77
2	477
0	673
0	671
0	526
0	378
0	696
0	134
0	571
0	527
51	474
11	382
0	491
0	672
0	543
0	498
0	594
0	622
0	243
0	149
5	132
0	489
0	162
0	196
0	190
3	131
0	143
0	246
0	31
2	60
1	233
0	114
0	117
0	173
0	149
0	147
0	24
4	10
0	89
2	159
0	123
0	77
0	105
0	106
0	75
0	61
0	52
0	49
0	5
0	10
1	2
0	0
31	0
4	109
145	132
2	30
7	0
2	948
9	927
0	640
2	171
0	239
5	122
0	81
3	92
0	0
0	5155
8	8149
0	9357
41	7007
9	8943
2	2611
0	1843
82	2844
1	326
2	110
1	506
43	487
1	491
5	515
7	86
0	15
1	0
72	1457
1	1582
4	1007
6	1841
2	3153
0	1948
0	1272
1	2328
0	2489
0	1046
0	1341
3	416
5	403
1	341
3	443
0	767
16	95
0	263
5	39
0	111
0	41
0	98
3	116
0	10
0	12
0	107
6	108
0	29
41	424
2	212
16	358
21	35
12	203
0	101
0	2
67	48
0	24
1	24
0	24
0	11
0	5
4	0
0	0
0	1
0	1
0	1
0	0
0	40
0	105
8	145
0	11
4	39
0	0
2	2
9	147
31	139
4	18
21	89
28	67
7	315
0	304
0	303
1	303
0	12
2	30
0	44
1	47
0	47
11	7
116	1305
1	984
1	338
98	139
17	23
0	0
82	0
84	7
3	660
0	676
0	581
0	680
26	674
1	619
0	658
21	41
0	63
2	649
2	69
0	524
0	35
0	15
1	96
0	664
3	468
0	64
0	595
2	541
12	25
11	30
1	532
6	99
8	42
0	31
3	114
0	182
0	174
8	118
0	46
2	49
2	234
0	32
2	124
11	213
0	175
0	113
0	118
0	117
2	38
3	34
76	1346
1	1288
2	1070
0	1248
0	1137
2	1061
0	1060
1	1060
0	256
0	107
9	476
0	2947
12	2961
34	954
22	514
15	22
6	14
0	220
0	973
0	271
1	784
0	916
0	773
0	962
0	840
0	901
0	950
0	894
9	59
0	141
0	65
0	15
2	177
0	43
0	53
0	146
1	138
3	126
4	25
1	28
4	27
141	913
2	3
182	110
9	3
0	26
30	445
27	87
14	449
0	1095
0	1076
2	999
2	511
1	22
1	202
1	89
0	66
3	157
0	68
3	49
1	113
6	181
0	139
1	137
2	87
0	0
12	5745
0	5205
12	5975
14	997
0	1758
1	856
2	1144
0	632
0	14
0	170
5	0
6	6
0	6
9	5
0	1
0	1
0	1
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	10
0	0
0	0
3	9
0	0
2	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	2
0	0
0	0
0	0
0	0
0	0
0	58
0	1
0	0
0	0
0	0
0	0
1	58
0	1
0	28
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	1
0	1
0	0
0	57
0	2
0	17
1	54
1	2
5	8
12	1
4	1
0	206
25	236
3	368
0	403
0	274
75	306
0	200
0	342
1	338
14	358
8	323
2	158
0	273
0	6
1	0
0	0
2281	138
0	0
0	56
15	82
1	16
0	15
3	15
0	6
14	7
1	6
20	12
0	12
5	5
1	2
0	1
0	0
34	2
0	2
5	0
2	1673
0	237
0	1975
4	531
9	39
2	1032
11	438
102	742
6	244
5	858
0	478
0	433
0	91
0	31
0	15
1	16
0	24
1	0
0	2
0	2
0	2
0	2
0	2
0	1
0	1
0	0
1	0
3	229
0	199
0	142
0	32
4	10
0	2
1	8
0	32
0	65
1	20
0	2
0	13
0	0
1	0
0	1
0	1
21	65
0	0
2	0
1	39
0	156
0	187
3	201
0	187
0	167
0	450
0	311
2	164
0	171
19	162
17	423
0	399
0	62
1	120
1	2
2	71
0	0
1	0
0	62
0	58
0	302
0	289
0	311
0	294
0	86
0	302
0	80
0	35
0	24
0	44
0	287
2	20
0	264
0	28
0	29
0	4
0	4
0	0
0	1
0	0
0	0
0	0
0	1
17	4
0	1
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
2	4
0	0
0	0
